propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,neighborhood
33897098,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/68/60/271088798.webp,31,,2068.0,"{'price': {'amount': 2068.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,1,rua do Prior,Lisboa,Estrela,Lapa,pt,38.7053391,-9.1605807,False,https://www.idealista.pt/imovel/33897098/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 70 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 70 O apartamento está imediatamente. O apartamento tem uma área total de 60 metros quadrados. Há 2 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,34.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua do Prior'}",False,False,False,False,False,False,166271_110125,,
33897082,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cf/ca/fd/271087980.webp,22,1,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,rua João de Castilho,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,38.7013612,-9.2018054,False,https://www.idealista.pt/imovel/33897082/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Limpeza e desinfecção: 70,00 € + Taxa de serviço: 5 % da reserva Cleaning and disinfection: 70,00 € + Service charge: 5 % of the reservation Aviso de cancelamento: 0 meses O apartamento está imediatamente. O apartamento tem uma área total de 50 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. A taxa do condomínio está incluída no aluguel mensal. O custo médio dos serviços é de 100€ que inclui gás, água, eletricidade, internet. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,30.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento na rua João de Castilho'}",False,False,False,False,False,False,133031_110125,,
33897073,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d0/af/95/271087581.webp,53,,4580.0,"{'price': {'amount': 4580.0, 'currencySuffix': '€/mês'}}",flat,rent,120.0,3,3,travessa Conceição da Glória,Lisboa,Santo António,Príncipe Real,pt,38.7183696,-9.1482358,False,https://www.idealista.pt/imovel/33897073/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 180 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 180 O apartamento está imediatamente. O apartamento tem uma área total de 120 metros quadrados. Há 3 quarto(s), 3 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,38.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na travessa Conceição da Glória'}",False,False,False,False,False,False,158503_130125,,
33897060,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0f/9a/6f/271087359.webp,17,1,3800.0,"{'price': {'amount': 3800.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,2,1,Calçada de São Vicente,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7145197,-9.1270582,False,https://www.idealista.pt/imovel/33897060/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-01-26. Há 2 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,58.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Calçada de São Vicente'}",False,False,False,False,False,False,131711_110125,,
33897049,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/63/12/21/271087325.webp,27,1,3600.0,"{'price': {'amount': 3600.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,praça Dom Luís I,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7082135,-9.1482154,False,https://www.idealista.pt/imovel/33897049/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-01-26. Há 1 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,72.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na praça Dom Luís i'}",False,False,False,False,False,False,131713_130125,,
33897045,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c1/ab/dd/271087193.webp,17,1,2800.0,"{'price': {'amount': 2800.0, 'currencySuffix': '€/mês'}}",flat,rent,43.0,1,1,travessa dos Pescadores,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7099181,-9.1530272,False,https://www.idealista.pt/imovel/33897045/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Aviso de cancelamento: 1 meses O apartamento está a partir do dia 2025-01-26. O apartamento tem uma área total de 43 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,True,65.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na travessa dos Pescadores'}",False,False,False,False,False,False,137983_130125,,
33897041,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b7/2d/ee/271087070.webp,28,1,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mês'}}",flat,rent,138.0,2,2,rua da Conceição da Glória,Lisboa,Santo António,Praça da Alegria,pt,38.7179803,-9.144601,False,https://www.idealista.pt/imovel/33897041/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Aviso de cancelamento: 2 meses O apartamento está imediatamente. O apartamento tem uma área total de 138 metros quadrados. Há 2 quarto(s), 2 banheiro(s). Também tem 1 sala(s) de estar. A taxa do condomínio está incluída no aluguel mensal. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,25.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua da Conceição da Glória'}",False,False,False,False,False,False,165493_130125,,
33897037,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d0/07/04/271086973.webp,14,2,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,86.0,1,1,rua de São Paulo,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7082541,-9.14282,False,https://www.idealista.pt/imovel/33897037/,"Disponível em: 21/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Payment of last month rent in advance. Pagamento do ultimo mes de renda antecipado. Aviso de cancelamento: 3 meses O apartamento está a partir do dia 2025-01-21. O apartamento tem uma área total de 86 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. As despesas do condomínio não estão incluídas no aluguel. O custo médio dos serviços é de 150€ que inclui água, eletricidade, internet. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,True,29.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua de São Paulo'}",False,False,False,False,False,False,156432_120125,,
33897016,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3a/de/39/271086665.webp,16,2,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,125.0,2,2,rua Presidente Arriaga,Lisboa,Estrela,Lapa,pt,38.7047536,-9.1647067,False,https://www.idealista.pt/imovel/33897016/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está imediatamente. O apartamento tem uma área total de 125 metros quadrados. Há 2 quarto(s), 2 banheiro(s). Também tem 1 sala(s) de estar. A taxa do condomínio está incluída no aluguel mensal. O custo médio dos serviços é de 100€ que inclui água, eletricidade. É necessário um período mínimo de permanência de 6 mês/meses. É possível reservar diretamente online.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Presidente Arriaga'}",True,False,False,False,False,False,178453_130125,,
33897008,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/54/7b/44/271086496.webp,22,4,2750.0,"{'price': {'amount': 2750.0, 'currencySuffix': '€/mês'}}",flat,rent,120.0,2,3,avenida José Malhoa,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7380304,-9.1613984,False,https://www.idealista.pt/imovel/33897008/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Aviso de cancelamento: 1 meses O apartamento está imediatamente. O apartamento tem uma área total de 120 metros quadrados. Há 2 quarto(s), 3 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,True,23.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na avenida José Malhoa'}",False,False,False,False,False,False,175182_120125,,
