propertyCode,size,rooms,bathrooms,municipality,latitude,longitude,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew
33898343,80.0,1,1,Lumiar,38.77808,-9.1670326,0,1,0,0,0,0,0,1,0,0,1,0,0
33876625,52.0,2,1,Misericórdia,38.707503,-9.1429777,0,0,0,0,0,0,0,1,0,0,1,0,0
33898323,97.0,2,2,Campo de Ourique,38.7215022,-9.1723667,0,1,0,0,0,0,0,1,0,0,1,0,0
33713868,89.0,1,1,Belém,38.6944247,-9.2097912,0,1,0,1,1,0,0,1,0,0,1,0,0
33898205,68.0,2,2,São Vicente,38.7204612,-9.127446,0,0,0,0,0,0,0,1,0,0,1,0,0
33665649,132.0,3,2,Benfica,38.7443056,-9.198985,0,1,0,1,1,0,0,1,0,0,1,0,0
33898180,90.0,2,2,Campo de Ourique,38.7182715,-9.167271,0,0,0,0,0,0,0,1,0,0,1,0,0
33103480,62.0,2,1,São Vicente,38.7179464,-9.1306516,0,1,0,0,0,0,0,1,0,0,1,0,0
33898115,50.0,1,1,Penha de França,38.7256124,-9.127573,0,0,0,0,0,0,0,1,0,0,1,0,0
33898017,62.0,2,1,São Domingos de Benfica,38.74359,-9.1776218,0,1,0,0,0,0,0,1,0,0,1,0,0
33897930,155.0,4,3,Alvalade,38.746838,-9.1424489,0,0,0,0,0,0,0,1,0,0,1,0,0
33897711,140.0,3,2,Carnide,38.7601444,-9.1852562,0,1,0,0,0,0,0,1,0,0,1,0,0
33897833,133.0,3,2,Areeiro,38.7441571,-9.1285467,0,1,0,1,1,0,0,1,0,0,1,0,0
30900509,100.0,3,2,Lumiar,38.7562584,-9.1687692,0,1,0,0,0,0,0,1,0,0,1,0,0
33897794,70.0,2,1,Alvalade,38.7474645,-9.1365669,0,1,0,0,0,0,0,1,0,0,1,0,0
33897780,52.0,1,1,Misericórdia,38.7100699,-9.1480905,0,0,0,0,0,0,0,1,0,0,1,0,0
30374100,110.0,3,2,São Domingos de Benfica,38.7485112,-9.1857982,0,1,0,0,0,0,0,1,0,0,1,0,0
33897730,80.0,3,1,Ajuda,38.7028423,-9.196568,0,0,0,0,0,0,0,1,0,0,1,0,0
33897673,56.0,1,1,Alcântara,38.7039711,-9.1819744,0,0,0,0,0,0,0,1,0,0,1,0,0
33897665,180.0,4,3,Estrela,38.7105866,-9.1655983,0,1,0,0,0,0,0,1,0,0,1,0,0
33897617,43.0,1,1,Santo António,38.7219995,-9.1482191,0,1,0,1,0,0,0,1,0,0,1,0,0
33897622,70.0,2,1,São Vicente,38.7193608,-9.1328527,0,1,0,0,0,0,0,1,0,0,1,0,0
33897602,65.0,1,1,Carnide,38.7650722,-9.1812486,0,1,0,1,1,0,0,1,0,0,1,0,0
33897581,101.0,2,2,Lumiar,38.7718945,-9.151663,0,1,0,1,1,0,0,1,0,0,1,0,0
33897593,115.0,2,1,Avenidas Novas,38.7395685,-9.1587719,0,1,0,1,1,0,0,1,0,0,1,0,0
33863882,21.0,0,1,Santo António,38.7221169,-9.1545357,0,0,0,0,0,0,0,0,0,1,1,0,0
33897556,90.0,3,1,Santa Maria Maior,38.7130121,-9.136348,0,0,0,0,0,0,0,1,0,0,1,0,0
33897515,70.0,2,1,São Vicente,38.718762,-9.1331366,0,1,0,0,0,0,0,1,0,0,1,0,0
33520951,45.0,1,1,Avenidas Novas,38.7367521,-9.149184,0,1,0,0,0,0,0,1,0,0,1,0,0
33897485,71.0,2,1,São Vicente,38.7190254,-9.1236785,0,0,0,0,0,0,1,0,0,0,1,0,0
33248185,70.0,1,1,Arroios,38.721145,-9.1387414,0,1,0,0,0,0,1,0,0,0,1,0,0
33877711,55.0,1,1,Santo António,38.7181224,-9.1540589,0,1,0,0,0,0,0,1,0,0,1,0,0
33876040,75.0,2,1,Alvalade,38.7619519,-9.1404851,0,0,0,0,0,0,0,1,0,0,1,0,0
33897253,60.0,1,1,Ajuda,38.7008064,-9.1993459,0,0,0,0,0,0,0,1,0,0,1,0,0
33897215,30.0,1,1,Misericórdia,38.7121548,-9.1445142,0,0,0,0,0,0,0,1,0,0,1,0,0
33892870,50.0,0,1,Ajuda,38.7069882,-9.1913791,0,0,0,0,0,0,0,0,0,1,1,0,0
33897203,25.0,0,1,Santo António,38.7257149,-9.1439147,0,0,0,0,0,0,0,0,0,1,1,0,0
33897210,43.0,1,1,Ajuda,38.705774,-9.1933688,0,1,0,0,0,0,0,1,0,0,1,0,0
33897150,153.0,2,2,Misericórdia,38.7072373,-9.1412471,0,0,0,0,0,0,0,1,0,0,1,0,0
33897145,140.0,3,3,Lumiar,38.7752185,-9.15251,0,1,0,0,0,0,0,1,0,0,1,0,0
33897111,60.0,1,1,Misericórdia,38.7130202,-9.1461034,0,0,0,0,0,0,0,1,0,0,1,0,0
33897098,60.0,2,1,Estrela,38.7053391,-9.1605807,0,0,0,0,0,0,0,1,0,0,1,0,0
33897082,50.0,1,1,Ajuda,38.7013612,-9.2018054,0,0,0,0,0,0,0,1,0,0,1,0,0
33897073,120.0,3,3,Santo António,38.7183696,-9.1482358,0,0,0,0,0,0,0,1,0,0,1,0,0
33897060,65.0,2,1,Santa Maria Maior,38.7145197,-9.1270582,0,0,0,0,0,0,0,1,0,0,1,0,0
33897049,50.0,1,1,Misericórdia,38.7082135,-9.1482154,0,0,0,0,0,0,0,1,0,0,1,0,0
33897045,43.0,1,1,Misericórdia,38.7099181,-9.1530272,0,1,0,0,0,0,0,1,0,0,1,0,0
33897041,138.0,2,2,Santo António,38.7179803,-9.144601,0,0,0,0,0,0,0,1,0,0,1,0,0
33897037,86.0,1,1,Misericórdia,38.7082541,-9.14282,0,1,0,0,0,0,0,1,0,0,1,0,0
33897016,125.0,2,2,Estrela,38.7047536,-9.1647067,0,0,0,0,0,0,0,1,0,0,1,0,0
33897008,120.0,2,3,Campolide,38.7380304,-9.1613984,0,1,0,0,0,0,0,1,0,0,1,0,0
33896998,56.0,1,1,Campolide,38.7264825,-9.1641538,0,0,0,0,0,0,0,1,0,0,1,0,0
33896858,103.0,2,2,Parque das Nações,38.7739933,-9.0976502,0,1,0,1,1,0,0,1,0,0,1,0,0
33896870,82.0,2,2,Lumiar,38.764828,-9.1710809,0,1,0,0,0,0,0,1,0,0,1,0,0
33896861,70.0,2,1,Arroios,38.7340244,-9.1376366,0,0,0,0,0,0,0,1,0,0,1,0,0
33896773,126.0,2,2,Lumiar,38.7787744,-9.1535636,0,1,0,1,1,0,0,1,0,0,1,0,0
33896459,140.0,4,2,Santo António,38.721649,-9.1548745,0,1,0,0,0,0,0,1,0,0,1,0,0
33928745,110.0,3,2,Benfica,38.7489827,-9.1904238,0,1,0,0,0,0,0,1,0,0,1,0,0
33928723,170.0,3,3,Estrela,38.7099474,-9.1571259,0,1,0,1,1,0,0,1,0,0,1,0,0
33928706,74.0,3,1,Penha de França,38.7337282,-9.1304923,0,0,0,0,0,0,0,1,0,0,1,0,0
33928676,23.0,0,1,Areeiro,38.7392381,-9.1304371,0,0,0,0,0,0,0,0,0,1,1,0,0
33928648,158.0,2,1,Lumiar,38.7660958,-9.1648822,0,1,0,0,0,0,0,1,0,0,1,0,0
33928571,190.0,3,2,Avenidas Novas,38.7388431,-9.1426301,0,1,0,1,1,0,0,1,0,0,1,0,0
33928530,90.0,2,1,Belém,38.6953637,-9.2149268,0,0,0,0,0,0,0,1,0,0,1,0,0
33928389,61.0,2,1,Olivais,38.7797333,-9.1202537,0,1,0,0,0,0,0,1,0,0,1,0,0
33928340,173.0,3,3,Lumiar,38.762417,-9.1738734,0,1,0,1,1,0,0,1,0,0,1,0,0
33928242,152.0,3,3,Benfica,38.751856,-9.2034433,0,0,0,1,1,0,0,1,0,0,1,0,0
33928203,55.0,1,1,Parque das Nações,38.7557897,-9.0961525,0,1,0,0,0,0,0,1,0,0,1,0,0
33928155,120.0,3,3,Santa Clara,38.7799777,-9.1606247,0,1,0,1,1,0,0,1,0,0,1,0,0
33928210,103.0,2,1,Misericórdia,38.7080664,-9.1455368,0,1,0,0,0,0,0,1,0,0,1,0,0
33928197,110.0,2,2,São Domingos de Benfica,38.754166,-9.1826372,0,1,0,1,1,0,0,1,0,0,1,0,0
33928181,55.0,1,1,Parque das Nações,38.7679227,-9.0919444,0,1,0,1,1,0,0,1,0,0,1,0,0
33928161,46.0,1,1,Parque das Nações,38.775611,-9.0995142,0,1,0,1,1,0,0,1,0,0,1,0,0
33928179,126.0,3,2,Parque das Nações,38.7791918,-9.0939893,0,1,0,1,1,0,0,1,0,0,1,0,0
33928170,153.0,2,3,Parque das Nações,38.7567001,-9.0978859,0,1,0,1,1,0,0,1,0,0,1,0,0
33928095,108.0,2,2,Parque das Nações,38.7788417,-9.0986986,0,1,0,1,1,0,0,1,0,0,1,0,0
33928167,90.0,2,1,Parque das Nações,38.7695028,-9.0963649,0,1,0,1,1,0,0,1,0,0,1,0,0
33928141,50.0,1,1,Santo António,38.7231417,-9.1481085,0,1,0,1,1,0,0,1,0,0,1,0,0
33883510,87.0,1,1,Parque das Nações,38.7760605,-9.0955321,0,1,0,1,1,0,0,1,0,0,1,0,0
33928004,35.0,1,1,Santo António,38.7170654,-9.1457591,0,0,0,0,0,0,0,1,0,0,1,0,0
33926952,70.0,2,1,São Vicente,38.7171761,-9.1319297,0,0,0,0,0,0,0,1,0,0,1,0,0
33927991,60.0,1,1,Santo António,38.7187335,-9.1441509,0,0,0,0,0,0,0,1,0,0,1,0,0
33927985,60.0,2,1,Areeiro,38.7415299,-9.1230672,0,1,0,0,0,0,0,1,0,0,1,0,0
33927964,18.0,0,1,Alcântara,38.7060953,-9.178312,0,0,0,0,0,0,0,0,0,1,1,0,0
33927960,147.0,2,2,Santa Maria Maior,38.7087685,-9.128562,0,0,0,0,0,0,0,1,0,0,1,0,0
32292171,130.0,2,2,Santo António,38.716126,-9.152211,0,0,0,0,0,0,0,1,0,0,1,0,0
33927795,93.0,2,1,Beato,38.7373049,-9.1271533,0,0,0,0,0,0,0,1,0,0,1,0,0
33927650,81.0,2,2,Misericórdia,38.7098785,-9.1507135,0,0,0,0,0,0,0,1,0,0,1,0,0
33927611,75.0,2,1,São Domingos de Benfica,38.7457528,-9.1810898,0,0,0,0,0,0,0,1,0,0,1,0,0
33927660,60.0,1,1,Estrela,38.705973,-9.1737617,0,1,0,0,0,0,0,1,0,0,1,0,0
33927589,50.0,1,1,São Domingos de Benfica,38.7517647,-9.1725336,0,1,0,0,0,0,0,1,0,0,1,0,0
33927566,85.0,1,1,Santo António,38.7261983,-9.1439765,0,1,0,1,1,0,0,1,0,0,1,0,0
33927561,50.0,2,1,Penha de França,38.7324766,-9.1285167,0,1,0,0,0,1,0,0,0,0,1,0,0
33927464,58.0,2,1,Penha de França,38.7216952,-9.1315981,0,0,0,0,0,0,0,1,0,0,1,0,0
33927425,50.0,1,1,Parque das Nações,38.7897904,-9.0993762,0,1,0,0,0,0,0,1,0,0,1,0,0
33927448,150.0,2,2,Estrela,38.7087013,-9.1603534,0,0,0,1,1,0,0,1,0,0,1,0,0
33927410,118.0,2,2,Benfica,38.7490555,-9.2012919,0,1,0,1,1,0,0,1,0,0,1,0,0
33927346,66.0,1,1,Avenidas Novas,38.7344106,-9.1480249,0,1,0,1,1,0,0,1,0,0,1,0,0
33927368,150.0,3,3,Arroios,38.7305964,-9.1406538,0,1,0,0,0,0,0,1,0,0,1,0,0
33912800,103.0,2,2,Areeiro,38.7424718,-9.1392918,0,1,0,0,0,0,0,1,0,0,1,0,0
33927322,80.0,2,1,Carnide,38.7595435,-9.1930095,0,0,0,0,0,0,0,1,0,0,1,0,0
33927266,113.0,2,2,São Domingos de Benfica,38.7558894,-9.1705268,0,1,0,0,0,0,0,1,0,0,1,0,0
33927159,75.0,2,1,Estrela,38.7150796,-9.1637599,0,0,0,0,0,0,0,1,0,0,1,0,0
33927136,100.0,1,1,Misericórdia,38.7103347,-9.1523847,0,0,0,0,0,0,0,1,0,0,1,0,0
33926980,190.0,4,3,Arroios,38.7305964,-9.1406538,0,1,0,0,0,0,0,1,0,0,1,0,0
33926936,65.0,0,1,Alvalade,38.7537861,-9.1347774,0,0,0,0,0,0,0,0,0,1,1,0,0
33926921,50.0,1,1,Santa Maria Maior,38.7138646,-9.1339845,0,0,0,0,0,0,0,1,0,0,1,0,0
33926920,102.0,4,2,Areeiro,38.739946,-9.138613,0,0,0,0,0,0,0,1,0,0,1,0,0
33926908,50.0,0,1,Alcântara,38.701686,-9.191858,0,0,0,0,0,0,0,0,0,1,1,0,0
33926893,62.0,2,1,Beato,38.7400525,-9.1193566,0,1,0,0,0,0,0,1,0,0,1,0,0
33926702,80.0,2,2,Misericórdia,38.7120283,-9.1498245,0,1,0,0,0,0,0,1,0,0,1,0,0
33926618,108.0,2,3,Santo António,38.7238315,-9.1601095,0,1,0,1,1,0,0,1,0,0,1,0,0
33621758,150.0,6,2,Arroios,38.7347854,-9.1401263,0,1,0,0,0,0,0,1,0,0,1,0,0
33926515,75.0,2,1,Campo de Ourique,38.714695,-9.1568247,0,0,0,0,0,0,0,1,0,0,1,0,0
33926406,121.0,2,3,Avenidas Novas,38.7371674,-9.1507569,0,1,0,0,0,0,0,1,0,0,1,0,0
33887971,174.0,4,3,Avenidas Novas,38.7311606,-9.1520937,0,1,0,0,0,0,0,1,0,0,1,0,0
33926381,95.0,2,2,Penha de França,38.7312558,-9.1291457,0,0,0,0,0,0,0,1,0,0,1,0,0
32017427,39.0,1,1,Areeiro,38.7401181,-9.1316593,0,1,0,0,0,0,0,1,0,0,1,0,0
33476524,195.0,5,2,Arroios,38.7349367,-9.1412807,0,1,0,0,0,0,0,1,0,0,1,0,0
33813776,110.0,3,2,Benfica,38.750152,-9.1905326,0,1,0,1,1,0,0,1,0,0,1,0,0
33926346,95.0,3,2,Campo de Ourique,38.7168165,-9.1685706,0,1,0,0,0,0,0,1,0,0,1,0,0
33864935,149.0,4,2,Avenidas Novas,38.7403171,-9.1479979,0,1,0,1,1,0,0,1,0,0,1,0,0
33864934,149.0,3,2,Avenidas Novas,38.7409609,-9.1506738,0,1,0,1,1,0,0,1,0,0,1,0,0
33926273,64.0,2,1,Santo António,38.716347,-9.1551279,0,0,0,0,0,0,0,1,0,0,1,0,0
33926173,51.0,1,1,Campolide,38.7276936,-9.1673038,0,0,0,0,0,0,0,1,0,0,1,0,0
33926126,108.0,4,2,São Vicente,38.7204334,-9.1315389,0,0,0,0,0,0,0,1,0,0,1,0,0
33925896,72.0,1,1,Arroios,38.7360026,-9.1389259,0,1,0,0,0,0,0,1,0,0,1,0,0
33925946,100.0,2,2,Olivais,38.7766445,-9.1091893,0,1,0,1,1,0,0,1,0,0,1,0,0
33925982,74.0,1,2,Arroios,38.7190744,-9.1408231,0,0,0,1,1,0,0,1,0,0,1,0,0
33925980,122.0,3,2,Penha de França,38.7286799,-9.1264492,0,1,0,1,1,0,0,1,0,0,1,0,0
33925695,86.0,2,2,Lumiar,38.7684488,-9.1572749,0,1,0,1,1,0,0,0,1,0,1,0,0
33925664,75.0,2,2,Lumiar,38.7659272,-9.1559502,0,1,0,1,1,0,0,1,0,0,1,0,0
33925709,100.0,2,2,Santa Maria Maior,38.7105695,-9.1398736,0,1,0,0,0,0,0,1,0,0,1,0,0
33925613,60.0,2,1,Campolide,38.7354667,-9.1656146,0,0,0,0,0,0,0,1,0,0,1,0,0
33925619,82.0,2,1,Lumiar,38.764553,-9.1544932,0,1,0,1,1,0,0,1,0,0,1,0,0
33908685,80.0,1,1,Belém,38.697668,-9.2128877,0,0,0,1,1,0,0,1,0,0,1,0,0
33925474,66.0,2,2,São Domingos de Benfica,38.7401101,-9.1624952,0,1,0,1,1,0,0,1,0,0,1,0,0
33925252,78.0,1,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925214,78.0,1,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925241,78.0,1,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925222,104.0,2,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925223,114.0,2,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925151,114.0,2,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925135,114.0,2,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
33925251,78.0,1,1,Estrela,38.7111912,-9.1558185,1,1,1,0,0,0,0,1,0,0,0,1,0
